Date,Day_Month,Year,Month,Season,Quarter,Open,High,Low,Close,Adj Close,Volume,Open_Change,High_Change,Low_Change,Close_Change,Volume_Change,Gain_Loss_Open,Gain_Loss_High,Gain_Loss_Low,Gain_Loss_Close,Gain_Loss_Volume
7/26/16,07/26,2016,7,Summer,Q3,24.205,24.4925,24.105,24.1675,22.576918,224959200,-0.3575,-0.217499,-0.125,-0.167499,63427600,Loss,Loss,Loss,Loss,Gain
7/27/16,07/27,2016,7,Summer,Q3,26.067499,26.0875,25.6875,25.737499,24.043583,369379200,1.862499,1.595,1.5825,1.569999,144420000,Gain,Gain,Gain,Gain,Gain
7/28/16,07/28,2016,7,Summer,Q3,25.7075,26.112499,25.705,26.084999,24.368214,159479200,-0.359999,0.024999,0.0175,0.3475,-209900000,Loss,Gain,Gain,Gain,Loss
7/29/16,07/29,2016,7,Summer,Q3,26.047501,26.137501,25.92,26.0525,24.337851,110934800,0.340001,0.025002,0.215,-0.032499,-48544400,Gain,Gain,Gain,Loss,Loss
8/1/16,08/01,2016,8,Summer,Q3,24.637501,24.7775,24.190001,24.24,22.386133,283192000,-1.41,-1.360001,-1.729999,-1.8125,172257200,Loss,Loss,Loss,Loss,Gain
8/2/16,08/02,2016,8,Summer,Q3,23.282499,23.924999,23.26,23.752501,22.054953,216085600,-1.355002,-0.852501,-0.930001,-0.487499,-67106400,Loss,Loss,Loss,Loss,Loss
8/3/16,08/03,2016,8,Summer,Q3,25.195,25.440001,25.1,25.2575,23.452389,126247600,1.912501,1.515002,1.84,1.504999,-89838000,Gain,Gain,Gain,Gain,Loss
8/4/16,08/04,2016,8,Summer,Q3,27.227501,27.442499,27.0425,27.165001,25.22356,94326800,2.032501,2.002498,1.9425,1.907501,-31920800,Gain,Gain,Gain,Gain,Loss
8/6/16,08/06,2016,8,Summer,Q3,24.754999,24.889999,24.67,24.735001,23.107069,83392400,-2.472502,-2.5525,-2.3725,-2.43,-10934400,Loss,Loss,Loss,Loss,Loss
8/7/16,08/07,2016,8,Summer,Q3,24.122499,24.2225,24.012501,24.17,22.579247,115648400,-0.6325,-0.667499,-0.657499,-0.565001,32256000,Loss,Loss,Loss,Loss,Gain
8/8/16,08/08,2016,8,Summer,Q3,26.879999,27.092501,26.790001,27.092501,25.446508,112148800,2.7575,2.870001,2.7775,2.922501,-3499600,Gain,Gain,Gain,Gain,Loss
8/9/16,08/09,2016,8,Summer,Q3,26.8125,26.817499,26.309999,26.379999,24.777298,212008000,-0.067499,-0.275002,-0.480002,-0.712502,99859200,Loss,Loss,Loss,Loss,Gain
8/11/16,08/11,2016,8,Summer,Q3,27.577499,27.93,27.424999,27.764999,26.212044,97016800,0.764999,1.112501,1.115,1.385,-114991200,Gain,Gain,Gain,Gain,Loss
8/12/16,08/12,2016,8,Summer,Q3,27.715,28.1075,27.65,28.030001,26.462227,108273200,0.137501,0.1775,0.225001,0.265002,11256400,Gain,Gain,Gain,Gain,Gain
8/15/16,08/15,2016,8,Summer,Q3,27.035,27.385,27.02,27.370001,25.707157,103472800,-0.68,-0.7225,-0.63,-0.66,-4800400,Loss,Loss,Loss,Loss,Loss
8/16/16,08/16,2016,8,Summer,Q3,27.407499,27.557501,27.3025,27.344999,25.683668,135177600,0.372499,0.172501,0.2825,-0.025002,31704800,Gain,Gain,Gain,Loss,Gain
8/17/16,08/17,2016,8,Summer,Q3,27.275,27.342501,27.084999,27.305,25.646103,101424000,-0.132499,-0.215,-0.217501,-0.039999,-33753600,Loss,Loss,Loss,Loss,Loss
8/18/16,08/18,2016,8,Summer,Q3,27.307501,27.4,27.254999,27.27,25.613228,87938800,0.032501,0.057499,0.17,-0.035,-13485200,Gain,Gain,Gain,Loss,Loss
8/19/16,08/19,2016,8,Summer,Q3,27.192499,27.422501,27.09,27.34,25.678976,101472400,-0.115002,0.022501,-0.164999,0.07,13533600,Loss,Gain,Loss,Gain,Gain
8/22/16,08/22,2016,8,Summer,Q3,27.215,27.275,26.9625,27.127501,25.479387,103280800,0.022501,-0.147501,-0.1275,-0.212499,1808400,Gain,Loss,Loss,Loss,Gain
8/23/16,08/23,2016,8,Summer,Q3,27.147499,27.33,27.1325,27.2125,25.559221,85030800,-0.067501,0.055,0.17,0.084999,-18250000,Loss,Gain,Gain,Gain,Loss
8/24/16,08/24,2016,8,Summer,Q3,27.1425,27.1875,26.92,27.0075,25.366678,94700400,-0.004999,-0.1425,-0.2125,-0.205,9669600,Loss,Loss,Loss,Loss,Gain
8/25/16,08/25,2016,8,Summer,Q3,26.8475,26.969999,26.67,26.8925,25.258661,100344800,-0.295,-0.217501,-0.25,-0.115,5644400,Loss,Loss,Loss,Loss,Gain
8/26/16,08/26,2016,8,Summer,Q3,26.852501,26.987499,26.577499,26.735001,25.110729,111065200,0.005001,0.0175,-0.092501,-0.157499,10720400,Gain,Gain,Loss,Loss,Gain
8/29/16,08/29,2016,8,Summer,Q3,26.655001,26.860001,26.5725,26.705,25.082554,99881200,-0.1975,-0.127498,-0.004999,-0.030001,-11184000,Loss,Loss,Loss,Loss,Loss
8/30/16,08/30,2016,8,Summer,Q3,26.450001,26.625,26.375,26.5,24.890011,99455600,-0.205,-0.235001,-0.1975,-0.205,-425600,Loss,Loss,Loss,Loss,Loss
8/31/16,08/31,2016,8,Summer,Q3,26.415001,26.6425,26.41,26.525,24.913488,118649600,-0.035,0.0175,0.035,0.025,19194000,Loss,Gain,Gain,Gain,Gain
9/2/16,09/02,2016,9,Fall,Q3,23.5725,23.985001,23.4825,23.747499,22.050303,177324800,-2.842501,-2.657499,-2.9275,-2.777501,58675200,Loss,Loss,Loss,Loss,Gain
9/3/16,09/03,2016,9,Fall,Q3,25.327499,25.395,25.067499,25.280001,23.473282,108806800,1.754999,1.409999,1.584999,1.532502,-68518000,Gain,Gain,Gain,Gain,Loss
9/5/16,09/05,2016,9,Fall,Q3,23.25,23.442499,23.147499,23.1975,21.670759,131745600,-2.077499,-1.952501,-1.92,-2.082501,22938800,Loss,Loss,Loss,Loss,Gain
9/6/16,09/06,2016,9,Fall,Q3,24.625,24.997499,24.615,24.9125,23.272882,106405600,1.375,1.555,1.467501,1.715,-25340000,Gain,Gain,Gain,Gain,Loss
9/8/16,09/08,2016,9,Fall,Q3,27.057501,27.235001,27.002501,27.202499,25.549829,105260800,2.432501,2.237502,2.387501,2.289999,-1144800,Gain,Gain,Gain,Gain,Loss
9/9/16,09/09,2016,9,Fall,Q3,26.16,26.43,25.782499,25.782499,24.216099,186228000,-0.897501,-0.805001,-1.220002,-1.42,80967200,Loss,Loss,Loss,Loss,Gain
9/11/16,09/11,2016,9,Fall,Q3,27.469999,27.83,27.012501,27.719999,26.169559,236705600,1.309999,1.4,1.230002,1.9375,50477600,Gain,Gain,Gain,Gain,Gain
9/12/16,09/12,2016,9,Fall,Q3,28.077499,28.674999,28.077499,28.487499,26.894136,137610400,0.6075,0.844999,1.064998,0.7675,-99095200,Gain,Gain,Gain,Gain,Loss
9/13/16,09/13,2016,9,Fall,Q3,26.877501,27.1975,26.809999,26.987499,25.347887,248704800,-1.199998,-1.477499,-1.2675,-1.5,111094400,Loss,Loss,Loss,Loss,Gain
9/14/16,09/14,2016,9,Fall,Q3,27.182501,28.2575,27.15,27.942499,26.244867,443554800,0.305,1.06,0.340001,0.955,194850000,Gain,Gain,Gain,Gain,Gain
9/15/16,09/15,2016,9,Fall,Q3,28.465,28.932501,28.372499,28.8925,27.137156,359934400,1.282499,0.675001,1.222499,0.950001,-83620400,Gain,Gain,Gain,Gain,Loss
9/16/16,09/16,2016,9,Fall,Q3,28.780001,29.032499,28.51,28.73,26.984528,319547600,0.315001,0.099998,0.137501,-0.1625,-40386800,Gain,Gain,Gain,Loss,Loss
9/19/16,09/19,2016,9,Fall,Q3,28.797501,29.045,28.3125,28.395,26.669876,188092000,0.0175,0.012501,-0.1975,-0.335,-131455600,Gain,Gain,Loss,Loss,Loss
9/20/16,09/20,2016,9,Fall,Q3,28.262501,28.530001,28.127501,28.3925,26.66753,138057200,-0.535,-0.514999,-0.184999,-0.0025,-50034800,Loss,Loss,Loss,Loss,Loss
9/21/16,09/21,2016,9,Fall,Q3,28.4625,28.497499,28.110001,28.387501,26.662834,144012800,0.199999,-0.032502,-0.0175,-0.004999,5955600,Gain,Loss,Loss,Loss,Gain
9/22/16,09/22,2016,9,Fall,Q3,28.5875,28.735001,28.5,28.655001,26.914087,124296000,0.125,0.237502,0.389999,0.2675,-19716800,Gain,Gain,Gain,Gain,Loss
9/23/16,09/23,2016,9,Fall,Q3,28.605,28.6975,27.887501,28.1775,26.465593,209924800,0.0175,-0.037501,-0.612499,-0.477501,85628800,Gain,Loss,Loss,Loss,Gain
9/26/16,09/26,2016,9,Fall,Q3,27.91,28.3475,27.887501,28.219999,26.505508,119477600,-0.695,-0.35,0,0.042499,-90447200,Loss,Loss,Gain,Gain,Loss
9/27/16,09/27,2016,9,Fall,Q3,28.25,28.295,28.084999,28.272499,26.554825,98429600,0.34,-0.0525,0.197498,0.0525,-21048000,Gain,Loss,Gain,Gain,Loss
9/28/16,09/28,2016,9,Fall,Q3,28.422501,28.66,28.3575,28.487499,26.756763,118564400,0.172501,0.365,0.272501,0.215,20134800,Gain,Gain,Gain,Gain,Gain
9/29/16,09/29,2016,9,Fall,Q3,28.290001,28.450001,27.950001,28.045,26.341145,143548000,-0.1325,-0.209999,-0.407499,-0.442499,24983600,Loss,Loss,Loss,Loss,Gain
9/30/16,09/30,2016,9,Fall,Q3,28.115,28.342501,27.950001,28.262501,26.545429,145516400,-0.175001,-0.1075,0,0.217501,1968400,Loss,Loss,Gain,Gain,Gain
10/2/16,10/02,2016,10,Fall,Q4,23.98,24.0875,23.525,23.567499,21.883173,169374400,-4.135,-4.255001,-4.425001,-4.695002,23858000,Loss,Loss,Loss,Loss,Gain
10/3/16,10/03,2016,10,Fall,Q4,25.352501,25.559999,25.0375,25.2925,23.484886,134054400,1.372501,1.472499,1.5125,1.725001,-35320000,Gain,Gain,Gain,Gain,Loss
10/5/16,10/05,2016,10,Fall,Q4,23.3325,23.3925,23.0275,23.355,21.817886,134747200,-2.020001,-2.167499,-2.01,-1.9375,692800,Loss,Loss,Loss,Loss,Gain
10/6/16,10/06,2016,10,Fall,Q4,24.6325,24.8375,24.620001,24.7075,23.081377,126851600,1.3,1.445,1.592501,1.3525,-7895600,Gain,Gain,Gain,Gain,Loss
10/8/16,10/08,2016,10,Fall,Q4,27.1775,27.225,26.940001,27,25.359632,96034000,2.545,2.3875,2.32,2.2925,-30817600,Gain,Gain,Gain,Gain,Loss
10/10/16,10/10,2016,10,Fall,Q4,28.754999,29.1875,28.68,29.012501,27.249866,144944000,1.577499,1.9625,1.739999,2.012501,48910000,Gain,Gain,Gain,Gain,Gain
10/11/16,10/11,2016,10,Fall,Q4,27.772499,27.772499,26.4575,26.9475,25.440268,228538000,-0.9825,-1.415001,-2.2225,-2.065001,83594000,Loss,Loss,Loss,Loss,Gain
10/13/16,10/13,2016,10,Fall,Q4,29.1975,29.360001,28.93,29.245001,27.468241,140769600,1.425001,1.587502,2.4725,2.297501,-87768400,Gain,Gain,Gain,Gain,Loss
10/14/16,10/14,2016,10,Fall,Q4,29.469999,29.5425,29.282499,29.407499,27.620863,142608800,0.272499,0.182499,0.352499,0.162498,1839200,Gain,Gain,Gain,Gain,Gain
10/17/16,10/17,2016,10,Fall,Q4,29.3325,29.459999,29.195,29.387501,27.602079,94499600,-0.137499,-0.082501,-0.087499,-0.019998,-48109200,Loss,Loss,Loss,Loss,Loss
10/18/16,10/18,2016,10,Fall,Q4,29.545,29.5525,29.362499,29.3675,27.583296,98214000,0.2125,0.092501,0.167499,-0.020001,3714400,Gain,Gain,Gain,Loss,Gain
10/19/16,10/19,2016,10,Fall,Q4,29.3125,29.440001,28.450001,29.280001,27.50111,80138400,-0.2325,-0.112499,-0.912498,-0.087499,-18075600,Loss,Loss,Loss,Loss,Loss
10/20/16,10/20,2016,10,Fall,Q4,29.215,29.344999,29.0825,29.264999,27.487022,96503200,-0.0975,-0.095002,0.632499,-0.015002,16364800,Loss,Loss,Gain,Loss,Gain
10/21/16,10/21,2016,10,Fall,Q4,29.202499,29.227501,29.07,29.15,27.379011,92770800,-0.012501,-0.117498,-0.0125,-0.114999,-3732400,Loss,Loss,Loss,Loss,Loss
10/24/16,10/24,2016,10,Fall,Q4,29.275,29.434999,29.25,29.4125,27.625566,94154800,0.072501,0.207498,0.18,0.2625,1384000,Gain,Gain,Gain,Gain,Gain
10/25/16,10/25,2016,10,Fall,Q4,29.487499,29.59,29.327499,29.5625,27.766449,192516000,0.212499,0.155001,0.077499,0.15,98361200,Gain,Gain,Gain,Gain,Gain
10/26/16,10/26,2016,10,Fall,Q4,28.577499,28.924999,28.327499,28.897499,27.14185,264536800,-0.91,-0.665001,-1,-0.665001,72020800,Loss,Loss,Loss,Loss,Gain
10/27/16,10/27,2016,10,Fall,Q4,28.8475,28.965,28.525,28.620001,26.88121,138248000,0.270001,0.040001,0.197501,-0.277498,-126288800,Gain,Gain,Gain,Loss,Loss
10/28/16,10/28,2016,10,Fall,Q4,28.467501,28.8025,28.362499,28.43,26.702751,151446800,-0.379999,-0.1625,-0.162501,-0.190001,13198800,Loss,Loss,Loss,Loss,Gain
10/31/16,10/31,2016,10,Fall,Q4,28.4125,28.557501,28.299999,28.385,26.660484,105677600,-0.055001,-0.244999,-0.0625,-0.045,-45769200,Loss,Loss,Loss,Loss,Loss
11/1/16,11/01,2016,11,Fall,Q4,24.7425,24.764999,24.334999,24.6325,22.748621,198957600,-3.67,-3.792502,-3.965,-3.7525,93280000,Loss,Loss,Loss,Loss,Gain
11/2/16,11/02,2016,11,Fall,Q4,23.4475,23.68,23.147499,23.424999,21.750851,200298800,-1.295,-1.084999,-1.1875,-1.207501,1341200,Loss,Loss,Loss,Loss,Gain
11/3/16,11/03,2016,11,Fall,Q4,25.559999,25.57,25.375,25.565001,23.737915,109632800,2.112499,1.89,2.227501,2.140002,-90666000,Gain,Gain,Gain,Gain,Loss
11/4/16,11/04,2016,11,Fall,Q4,27.2425,27.6525,27.2075,27.254999,25.307131,117630000,1.682501,2.0825,1.8325,1.689998,7997200,Gain,Gain,Gain,Gain,Gain
11/5/16,11/05,2016,11,Fall,Q4,23.370001,23.3925,23.115,23.127501,21.605364,114876400,-3.872499,-4.26,-4.0925,-4.127498,-2753600,Loss,Loss,Loss,Loss,Loss
11/7/16,11/07,2016,11,Fall,Q4,24.1875,24.4125,24.182501,24.245001,22.649311,95179600,0.817499,1.02,1.067501,1.1175,-19696800,Gain,Gain,Gain,Gain,Loss
11/8/16,11/08,2016,11,Fall,Q4,27.129999,27.2325,26.9625,26.9825,25.343191,109938000,2.942499,2.82,2.779999,2.737499,14758400,Gain,Gain,Gain,Gain,Gain
11/10/16,11/10,2016,11,Fall,Q4,29.424999,29.672501,29.049999,29.075001,27.308571,256164000,2.295,2.440001,2.087499,2.092501,146226000,Gain,Gain,Gain,Gain,Gain
11/11/16,11/11,2016,11,Fall,Q4,26.780001,27.217501,26.637501,27.1075,25.59132,136575600,-2.644998,-2.455,-2.412498,-1.967501,-119588400,Loss,Loss,Loss,Loss,Loss
11/14/16,11/14,2016,11,Fall,Q4,26.9275,26.952499,26.02,26.4275,24.949354,204702000,0.147499,-0.265002,-0.617501,-0.68,68126400,Gain,Loss,Loss,Loss,Gain
11/15/16,11/15,2016,11,Fall,Q4,26.6425,26.92,26.540001,26.7775,25.279776,129058000,-0.285,-0.032499,0.520001,0.35,-75644000,Loss,Loss,Gain,Gain,Loss
11/16/16,11/16,2016,11,Fall,Q4,26.674999,27.557501,26.65,27.497499,25.959503,235362000,0.032499,0.637501,0.109999,0.719999,106304000,Gain,Gain,Gain,Gain,Gain
11/17/16,11/17,2016,11,Fall,Q4,27.452499,27.5875,27.2075,27.487499,25.950066,110528000,0.7775,0.029999,0.5575,-0.01,-124834000,Gain,Gain,Gain,Loss,Loss
11/18/16,11/18,2016,11,Fall,Q4,27.43,27.635,27.415001,27.514999,25.976027,113715600,-0.022499,0.0475,0.207501,0.0275,3187600,Loss,Gain,Gain,Gain,Gain
11/21/16,11/21,2016,11,Fall,Q4,27.530001,27.997499,27.502501,27.932501,26.37018,117058400,0.100001,0.362499,0.0875,0.417502,3342800,Gain,Gain,Gain,Gain,Gain
11/22/16,11/22,2016,11,Fall,Q4,27.987499,28.105,27.85,27.950001,26.386698,103862000,0.457498,0.107501,0.347499,0.0175,-13196400,Gain,Gain,Gain,Gain,Loss
11/23/16,11/23,2016,11,Fall,Q4,27.84,27.877501,27.5825,27.807501,26.252167,109705600,-0.147499,-0.227499,-0.2675,-0.1425,5843600,Loss,Loss,Loss,Loss,Gain
11/25/16,11/25,2016,11,Fall,Q4,27.782499,27.967501,27.737499,27.9475,26.384338,45903600,-0.057501,0.09,0.154999,0.139999,-63802000,Loss,Gain,Gain,Gain,Loss
11/28/16,11/28,2016,11,Fall,Q4,27.8575,28.1175,27.8475,27.8925,26.332415,108776000,0.075001,0.149999,0.110001,-0.055,62872400,Gain,Gain,Gain,Loss,Gain
11/29/16,11/29,2016,11,Fall,Q4,27.695,28.0075,27.5175,27.865,26.306452,114115200,-0.1625,-0.11,-0.33,-0.0275,5339200,Loss,Loss,Loss,Loss,Gain
11/30/16,11/30,2016,11,Fall,Q4,27.9,28.049999,27.567499,27.629999,26.084597,144649200,0.205,0.042499,0.049999,-0.235001,30534000,Gain,Gain,Gain,Loss,Gain
12/1/16,12/01,2016,12,Winter,Q4,25.137501,25.172501,24.709999,24.99,23.078775,196616800,-2.762499,-2.877498,-2.8575,-2.639999,51967600,Loss,Loss,Loss,Loss,Gain
12/2/16,12/02,2016,12,Winter,Q4,23.547501,23.625,23.252501,23.497499,21.818171,161405600,-1.59,-1.547501,-1.457498,-1.492501,-35211200,Loss,Loss,Loss,Loss,Loss
12/4/16,12/04,2016,12,Winter,Q4,27.334999,27.625,27.165001,27.610001,25.636757,108929200,3.787498,4,3.9125,4.112502,-52476400,Gain,Gain,Gain,Gain,Loss
12/5/16,12/05,2016,12,Winter,Q4,23.18,23.195,22.3675,22.584999,21.098566,305258800,-4.154999,-4.43,-4.797501,-5.025002,196329600,Loss,Loss,Loss,Loss,Gain
12/7/16,12/07,2016,12,Winter,Q4,24.2925,24.424999,24.280001,24.355,22.752075,96670000,1.1125,1.229999,1.912501,1.770001,-208588800,Gain,Gain,Gain,Gain,Loss
12/8/16,12/08,2016,12,Winter,Q4,26.945,27.110001,26.945,27.045,25.401896,74641600,2.6525,2.685002,2.664999,2.69,-22028400,Gain,Gain,Gain,Gain,Loss
12/9/16,12/09,2016,12,Winter,Q4,25.6625,26.43,25.6325,26.360001,24.758516,181171200,-1.2825,-0.680001,-1.3125,-0.684999,106529600,Loss,Loss,Loss,Loss,Gain
12/10/16,12/10,2016,12,Winter,Q4,29.3375,29.495001,29.1875,29.334999,27.552769,150347200,3.675,3.065001,3.555,2.974998,-30824000,Gain,Gain,Gain,Gain,Loss
12/12/16,12/12,2016,12,Winter,Q4,28.3225,28.75,28.122499,28.325001,26.740721,105497600,-1.015,-0.745001,-1.065001,-1.009998,-44849600,Loss,Loss,Loss,Loss,Loss
12/13/16,12/13,2016,12,Winter,Q4,28.459999,28.98,28.4375,28.797501,27.186798,174935200,0.137499,0.23,0.315001,0.4725,69437600,Gain,Gain,Gain,Gain,Gain
12/14/16,12/14,2016,12,Winter,Q4,28.76,29.049999,28.745001,28.797501,27.186798,136127200,0.300001,0.069999,0.307501,0,-38808000,Gain,Gain,Gain,Gain,Loss
12/15/16,12/15,2016,12,Winter,Q4,28.844999,29.182501,28.807501,28.955,27.335484,186098000,0.084999,0.132502,0.0625,0.157499,49970800,Gain,Gain,Gain,Gain,Gain
12/16/16,12/16,2016,12,Winter,Q4,29.1175,29.125,28.9125,28.9925,27.37089,177404400,0.272501,-0.057501,0.104999,0.0375,-8693600,Gain,Loss,Gain,Gain,Loss
12/19/16,12/19,2016,12,Winter,Q4,28.950001,29.344999,28.9375,29.16,27.529018,111117600,-0.167499,0.219999,0.025,0.1675,-66286800,Loss,Gain,Gain,Gain,Loss
12/20/16,12/20,2016,12,Winter,Q4,29.184999,29.375,29.17,29.237499,27.602188,85700000,0.234998,0.030001,0.2325,0.077499,-25417600,Gain,Gain,Gain,Gain,Loss
12/21/16,12/21,2016,12,Winter,Q4,29.200001,29.35,29.195,29.264999,27.628145,95132800,0.015002,-0.025,0.025,0.0275,9432800,Gain,Loss,Gain,Gain,Gain
12/22/16,12/22,2016,12,Winter,Q4,29.0875,29.127501,28.91,29.0725,27.446415,104343600,-0.112501,-0.222499,-0.285,-0.192499,9210800,Loss,Loss,Loss,Loss,Gain
12/23/16,12/23,2016,12,Winter,Q4,28.897499,29.129999,28.897499,29.129999,27.500698,56998000,-0.190001,0.002498,-0.012501,0.057499,-47345600,Loss,Gain,Loss,Gain,Loss
12/27/16,12/27,2016,12,Winter,Q4,29.129999,29.450001,29.122499,29.315001,27.675356,73187600,0.2325,0.320002,0.225,0.185002,16189600,Gain,Gain,Gain,Gain,Gain
12/28/16,12/28,2016,12,Winter,Q4,29.379999,29.504999,29.049999,29.190001,27.557346,83623600,0.25,0.054998,-0.0725,-0.125,10436000,Gain,Gain,Loss,Loss,Gain
12/29/16,12/29,2016,12,Winter,Q4,29.112499,29.2775,29.1,29.182501,27.550264,60158000,-0.2675,-0.227499,0.050001,-0.0075,-23465600,Loss,Loss,Gain,Loss,Loss
12/30/16,12/30,2016,12,Winter,Q4,29.1625,29.299999,28.8575,28.955,27.335484,122345200,0.050001,0.022499,-0.2425,-0.227501,62187200,Gain,Gain,Loss,Loss,Gain
1/2/17,01/02,2017,1,Winter,Q1,31.7575,32.622501,31.752501,32.1875,30.387186,447940000,2.595,3.322502,2.895001,3.2325,325594800,Gain,Gain,Gain,Gain,Gain
1/3/17,01/03,2017,1,Winter,Q1,34.4725,35.037498,34.400002,34.947498,33.13586,145658400,2.715,2.414997,2.647501,2.759998,-302281600,Gain,Gain,Gain,Gain,Loss
1/5/17,01/05,2017,1,Winter,Q1,36.275002,36.799999,36.240002,36.645,34.745358,134411600,1.802502,1.762501,1.84,1.697502,-11246800,Gain,Gain,Gain,Gain,Loss
1/6/17,01/06,2017,1,Winter,Q1,38.2925,38.3325,38.055,38.294998,36.459702,65616400,2.017498,1.532501,1.814998,1.649998,-68795200,Gain,Gain,Gain,Gain,Loss
1/8/17,01/08,2017,1,Winter,Q1,37.275002,37.555,37.102501,37.512501,35.714703,141474400,-1.017498,-0.7775,-0.952499,-0.782497,75858000,Loss,Loss,Loss,Loss,Gain
1/9/17,01/09,2017,1,Winter,Q1,41.200001,41.235001,40.907501,41.012501,39.200302,66364400,3.924999,3.680001,3.805,3.5,-75110000,Gain,Gain,Gain,Gain,Loss
1/11/17,01/11,2017,1,Winter,Q1,42.467499,42.485001,41.4025,41.7225,39.878925,134551200,1.267498,1.25,0.494999,0.709999,68186800,Gain,Gain,Gain,Gain,Gain
1/12/17,01/12,2017,1,Winter,Q1,42.487499,42.9175,42.125,42.762501,41.019905,159037200,0.02,0.432499,0.7225,1.040001,24486000,Gain,Gain,Gain,Gain,Gain
1/13/17,01/13,2017,1,Winter,Q1,29.7775,29.905001,29.702499,29.76,28.095461,104447600,-12.709999,-13.012499,-12.422501,-13.002501,-54589600,Loss,Loss,Loss,Loss,Loss
1/17/17,01/17,2017,1,Winter,Q1,29.584999,30.059999,29.555,30,28.322041,137759200,-0.192501,0.154998,-0.147499,0.24,33311600,Loss,Gain,Loss,Gain,Gain
1/18/17,01/18,2017,1,Winter,Q1,30,30.125,29.9275,29.997499,28.319677,94852000,0.415001,0.065001,0.3725,-0.002501,-42907200,Gain,Gain,Gain,Loss,Loss
1/19/17,01/19,2017,1,Winter,Q1,29.85,30.022499,29.842501,29.945,28.270119,102389200,-0.15,-0.102501,-0.084999,-0.052499,7537200,Loss,Loss,Loss,Loss,Gain
1/20/17,01/20,2017,1,Winter,Q1,30.112499,30.112499,29.932501,30,28.322041,130391600,0.262499,0.09,0.09,0.055,28002400,Gain,Gain,Gain,Gain,Gain
1/23/17,01/23,2017,1,Winter,Q1,30,30.202499,29.942499,30.02,28.340923,88200800,-0.112499,0.09,0.009998,0.02,-42190800,Loss,Gain,Gain,Gain,Loss
1/24/17,01/24,2017,1,Winter,Q1,29.887501,30.025,29.875,29.9925,28.314957,92844000,-0.112499,-0.177499,-0.067499,-0.0275,4643200,Loss,Loss,Loss,Loss,Gain
1/25/17,01/25,2017,1,Winter,Q1,30.105,30.525,30.07,30.469999,28.765747,129510400,0.217499,0.5,0.195,0.477499,36666400,Gain,Gain,Gain,Gain,Gain
1/26/17,01/26,2017,1,Winter,Q1,30.4175,30.610001,30.4,30.485001,28.779911,105350400,0.3125,0.085001,0.33,0.015002,-24160000,Gain,Gain,Gain,Gain,Loss
1/27/17,01/27,2017,1,Winter,Q1,30.535,30.5875,30.4,30.487499,28.782272,82251600,0.1175,-0.022501,0,0.002498,-23098800,Gain,Loss,Gain,Gain,Loss
1/30/17,01/30,2017,1,Winter,Q1,30.2325,30.407499,30.165001,30.407499,28.706743,121510000,-0.3025,-0.180001,-0.234999,-0.08,39258400,Loss,Loss,Loss,Loss,Gain
1/31/17,01/31,2017,1,Winter,Q1,30.2875,30.3475,30.155001,30.3375,28.640661,196804000,0.055,-0.059999,-0.01,-0.069999,75294000,Gain,Loss,Loss,Loss,Gain
2/2/17,02/02,2017,2,Winter,Q1,31.995001,32.3475,31.945,32.1325,30.335266,134841600,1.707501,2,1.789999,1.795,-61962400,Gain,Gain,Gain,Gain,Loss
2/3/17,02/03,2017,2,Winter,Q1,35,35.07,34.689999,34.740002,32.939114,104844000,3.004999,2.7225,2.744999,2.607502,-29997600,Gain,Gain,Gain,Gain,Loss
2/5/17,02/05,2017,2,Winter,Q1,36.884998,37.022499,36.709999,36.877499,34.965809,181408800,1.884998,1.952499,2.02,2.137497,76564800,Gain,Gain,Gain,Gain,Gain
2/6/17,02/06,2017,2,Winter,Q1,38.395,38.862499,38.2225,38.862499,36.999996,111082800,1.510002,1.84,1.512501,1.985,-70326000,Gain,Gain,Gain,Gain,Loss
2/8/17,02/08,2017,2,Winter,Q1,39.82,39.9375,39.040001,39.285,37.402245,279747200,1.425,1.075001,0.817501,0.422501,168664400,Gain,Gain,Gain,Gain,Gain
2/10/17,02/10,2017,2,Winter,Q1,38.564999,38.612499,38.18,38.452499,36.753414,74795200,-1.255001,-1.325001,-0.860001,-0.832501,-204952000,Loss,Loss,Loss,Loss,Loss
2/11/17,02/11,2017,2,Winter,Q1,41.650002,42.125,41.32,42.0275,40.170452,165573600,3.085003,3.512501,3.14,3.575001,90778400,Gain,Gain,Gain,Gain,Gain
2/13/17,02/13,2017,2,Winter,Q1,33.27,33.455002,33.1875,33.322498,31.595093,92141600,-8.380002,-8.669998,-8.1325,-8.705002,-73432000,Loss,Loss,Loss,Loss,Loss
2/14/17,02/14,2017,2,Winter,Q1,33.3675,33.772499,33.3125,33.755001,32.00518,132904800,0.0975,0.317497,0.125,0.432503,40763200,Gain,Gain,Gain,Gain,Gain
2/15/17,02/15,2017,2,Winter,Q1,33.880001,34.067501,33.654999,33.877499,32.121319,142492400,0.512501,0.295002,0.342499,0.122498,9587600,Gain,Gain,Gain,Gain,Gain
2/16/17,02/16,2017,2,Winter,Q1,33.9175,33.974998,33.709999,33.837502,32.083401,90338400,0.037499,-0.092503,0.055,-0.039997,-52154000,Gain,Loss,Gain,Loss,Loss
2/17/17,02/17,2017,2,Winter,Q1,33.775002,33.9575,33.775002,33.93,32.171108,88792800,-0.142498,-0.017498,0.065003,0.092498,-1545600,Loss,Loss,Gain,Gain,Loss
